Repetition,Feature,NullImprovementPct,NullMaximumImprovementPct,Horizon
0,family_consumption_lag1,-0.0481038706594114,0.6465789616999356,1
0,family_consumption_lag2,-0.0040960795312151,0.6465789616999356,1
0,family_consumption_lag3,-0.1774613971235858,0.6465789616999356,1
0,family_consumption_mean3,-0.0138322527971729,0.6465789616999356,1
0,family_consumption_sum3,-0.080358041338046,0.6465789616999356,1
0,family_consumption_volatility3,0.0009557934778639,0.6465789616999356,1
0,family_consumption_change1,-0.1597992926073493,0.6465789616999356,1
0,family_consumption_trend3,-0.3466102214284691,0.6465789616999356,1
0,consumption_community_lag1,-0.0621753959830038,0.6465789616999356,1
0,consumption_hospital_lag1,-0.1084509891676729,0.6465789616999356,1
0,hospital_community_ratio_lag1,-0.1996695459999801,0.6465789616999356,1
0,reserve_pct_lag1,-0.0888426894492041,0.6465789616999356,1
0,reserve_pct_lag2,-0.0521887109240934,0.6465789616999356,1
0,reserve_pct_lag3,-0.4007199228182952,0.6465789616999356,1
0,reserve_mean3,-0.0567851294630152,0.6465789616999356,1
0,reserve_change1,-0.0023055911754882,0.6465789616999356,1
0,ast_tested_per_100k,-0.3336333591964683,0.6465789616999356,1
0,reported_resistant_per_100k,-0.2555690806872112,0.6465789616999356,1
0,tested_growth1,-0.2607523194963849,0.6465789616999356,1
0,testing_volatility4,-0.1920195500230701,0.6465789616999356,1
0,population,-0.1817820436083851,0.6465789616999356,1
0,age65_pct,0.344214143225559,0.6465789616999356,1
0,urban_pct,-0.0767355626800409,0.6465789616999356,1
0,gdp_per_capita,0.0689967091561516,0.6465789616999356,1
0,health_expenditure_pct_gdp,-0.1303569155821236,0.6465789616999356,1
0,log_population,-0.2277693115686667,0.6465789616999356,1
0,population_growth1,-0.0144184939142864,0.6465789616999356,1
0,population_growth3,-0.3074002564466667,0.6465789616999356,1
0,age65_change1,-0.1048373514862777,0.6465789616999356,1
0,urban_change1,-0.1951951337458093,0.6465789616999356,1
0,log_gdp_per_capita,0.1312406906621512,0.6465789616999356,1
0,gdp_growth1,-0.1214663260874847,0.6465789616999356,1
0,health_expenditure_change1,0.1702803754050749,0.6465789616999356,1
0,eu_resistance_excl_country,-0.5797080805192016,0.6465789616999356,1
0,resistance_gap_to_eu,0.4693727739625704,0.6465789616999356,1
0,eu_resistance_change1,-0.3160602973460771,0.6465789616999356,1
0,other_antibiotic_mean,-0.0440627591028933,0.6465789616999356,1
0,other_antibiotic_sd,-0.1036056740171745,0.6465789616999356,1
0,other_high_resistance_count,-0.0015596339546412,0.6465789616999356,1
0,country_profile_gap,-0.2079986265012203,0.6465789616999356,1
0,trend_x_volatility,0.6465789616999356,0.6465789616999356,1
0,resistance_x_consumption,0.026918524391936,0.6465789616999356,1
0,trend_x_consumption,-0.9159503736580455,0.6465789616999356,1
0,resistance_x_eu_gap,0.272860956543261,0.6465789616999356,1
0,origin_year_index,-0.753086933507424,0.6465789616999356,1
1,family_consumption_lag1,-0.6086507480181483,0.7111877015697698,1
1,family_consumption_lag2,-1.0264326199986271,0.7111877015697698,1
1,family_consumption_lag3,-0.0740336507882662,0.7111877015697698,1
1,family_consumption_mean3,-0.8986021021222864,0.7111877015697698,1
1,family_consumption_sum3,-0.9048694776506084,0.7111877015697698,1
1,family_consumption_volatility3,-0.1669656184426803,0.7111877015697698,1
1,family_consumption_change1,-1.216984414668069,0.7111877015697698,1
1,family_consumption_trend3,-1.6974647606268436,0.7111877015697698,1
1,consumption_community_lag1,-0.1753297916342326,0.7111877015697698,1
1,consumption_hospital_lag1,-0.2567634376882471,0.7111877015697698,1
1,hospital_community_ratio_lag1,-0.3057996400439404,0.7111877015697698,1
1,reserve_pct_lag1,-0.696536367804312,0.7111877015697698,1
1,reserve_pct_lag2,-0.6905558669475703,0.7111877015697698,1
1,reserve_pct_lag3,-0.4586672711758187,0.7111877015697698,1
1,reserve_mean3,-0.704845884631192,0.7111877015697698,1
1,reserve_change1,-0.825392268712156,0.7111877015697698,1
1,ast_tested_per_100k,0.0723351782522481,0.7111877015697698,1
1,reported_resistant_per_100k,-0.0915280195762611,0.7111877015697698,1
1,tested_growth1,-0.4094804319431705,0.7111877015697698,1
1,testing_volatility4,-0.220790256837132,0.7111877015697698,1
1,population,-0.1076140181619296,0.7111877015697698,1
1,age65_pct,-0.2632587237208358,0.7111877015697698,1
1,urban_pct,-0.1585079511496811,0.7111877015697698,1
1,gdp_per_capita,0.4772073968651573,0.7111877015697698,1
1,health_expenditure_pct_gdp,-0.1436632546890883,0.7111877015697698,1
1,log_population,0.0188980647383326,0.7111877015697698,1
1,population_growth1,-0.0206576017400727,0.7111877015697698,1
1,population_growth3,0.1506821783214936,0.7111877015697698,1
1,age65_change1,-0.0169763476832068,0.7111877015697698,1
1,urban_change1,-0.1084698173402686,0.7111877015697698,1
1,log_gdp_per_capita,0.5385370458303862,0.7111877015697698,1
1,gdp_growth1,-0.6633877536799467,0.7111877015697698,1
1,health_expenditure_change1,0.0561889460492065,0.7111877015697698,1
1,eu_resistance_excl_country,-0.2658622963217337,0.7111877015697698,1
1,resistance_gap_to_eu,-0.2232070008746967,0.7111877015697698,1
1,eu_resistance_change1,0.7111877015697698,0.7111877015697698,1
1,other_antibiotic_mean,-0.0548207718062341,0.7111877015697698,1
1,other_antibiotic_sd,-0.1097635990261671,0.7111877015697698,1
1,other_high_resistance_count,-0.113241740146901,0.7111877015697698,1
