country,iso3,year,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url
Malta,MLT,2011,416268,15.8139408918619,94.3155916422812,23516.972445816,8.31816673,https://api.worldbank.org/v2/
Malta,MLT,2012,420028,16.5765962159862,94.3626256493653,22878.3095862582,8.24921417,https://api.worldbank.org/v2/
Malta,MLT,2013,424810,17.3519818416277,94.3906567856206,25415.5525389054,8.30319595,https://api.worldbank.org/v2/
Malta,MLT,2014,433481,17.9435630039737,94.412512773898,27424.5693619702,8.88463974,https://api.worldbank.org/v2/
Malta,MLT,2015,444220,18.3273199612118,94.4387696268011,25529.6693210673,8.70199776,https://api.worldbank.org/v2/
Malta,MLT,2016,454505,18.6555640731084,94.4800033569336,26459.0644285369,8.69928074,https://api.worldbank.org/v2/
Malta,MLT,2017,467106,18.8131074315696,94.5691806330314,30317.2611769875,8.31366253,https://api.worldbank.org/v2/
Malta,MLT,2018,483903,18.7496839900321,94.7242373261706,33382.280781103,8.11269569,https://api.worldbank.org/v2/
Malta,MLT,2019,503912,18.5815714000859,94.9332032524644,32421.9087471186,8.89282227,https://api.worldbank.org/v2/
Malta,MLT,2020,515490,18.4997679496494,95.1841082280263,31823.422001724,9.85403538,https://api.worldbank.org/v2/
Malta,MLT,2021,518150,18.7721036316463,95.5145343617045,38078.0064279067,9.52782059,https://api.worldbank.org/v2/
Malta,MLT,2022,531113,19.2843700775476,95.6003155132879,35658.8318250199,9.09105396,https://api.worldbank.org/v2/
Malta,MLT,2023,552747,19.800039778143,95.6272277147965,40932.5238774461,8.84301376,https://api.worldbank.org/v2/
Malta,MLT,2024,568847,20.2123026573043,95.6546264490509,44023.6341078148,,https://api.worldbank.org/v2/
Netherlands,NLD,2000,15925513,13.4807797576145,78.4826828427081,26225.1697734149,7.70382404,https://api.worldbank.org/v2/
Netherlands,NLD,2001,16046180,13.5185712153809,80.1840578652121,26955.7128032278,8.04176903,https://api.worldbank.org/v2/
Netherlands,NLD,2002,16148929,13.5686676079293,80.8085275226169,29446.5330872868,8.61879349,https://api.worldbank.org/v2/
Netherlands,NLD,2003,16225302,13.6596873008176,81.3011308878582,35896.7504630706,9.01979256,https://api.worldbank.org/v2/
Netherlands,NLD,2004,16281779,13.8139505760091,82.250953139759,40611.3414353091,9.07156658,https://api.worldbank.org/v2/
Netherlands,NLD,2005,16319868,14.0184905479326,83.5048949725161,42165.396168388,9.05984592,https://api.worldbank.org/v2/
Netherlands,NLD,2006,16346101,14.2338889130898,84.6532280358545,45123.5432406426,9.03575516,https://api.worldbank.org/v2/
Netherlands,NLD,2007,16381696,14.454348786975,85.4089231499726,52100.7996285947,9.00052166,https://api.worldbank.org/v2/
Netherlands,NLD,2008,16445593,14.7046277162167,85.6149582464487,58246.7026905874,9.21819305,https://api.worldbank.org/v2/
Netherlands,NLD,2009,16530388,14.9930922462337,86.2223179632671,53172.0261581418,9.90839005,https://api.worldbank.org/v2/
Netherlands,NLD,2010,16615394,15.2790715770186,87.3502790247129,51305.7338533973,10.09452248,https://api.worldbank.org/v2/
Netherlands,NLD,2011,16693074,15.7302862366438,88.0059204972573,54701.7728030611,10.14537811,https://api.worldbank.org/v2/
Netherlands,NLD,2012,16754962,16.3399904352262,88.5342462391333,50473.9442002689,10.45467281,https://api.worldbank.org/v2/
Netherlands,NLD,2013,16804432,16.8801636441145,89.1749992370605,52602.2860520766,10.50247383,https://api.worldbank.org/v2/
Netherlands,NLD,2014,16865008,17.3524406523196,89.8364787097165,53457.2234864322,10.45699596,https://api.worldbank.org/v2/
Netherlands,NLD,2015,16939923,17.7566909073968,90.2787737214621,45793.8135434697,10.18857956,https://api.worldbank.org/v2/
Netherlands,NLD,2016,17030314,18.0943972670713,90.5803239452777,46808.5291492503,9.89148426,https://api.worldbank.org/v2/
Netherlands,NLD,2017,17131296,18.4202330068604,91.1219700676602,49513.6817346384,9.93712521,https://api.worldbank.org/v2/
Netherlands,NLD,2018,17231624,18.7510079268288,92.6062472401044,53955.0770024266,9.85083961,https://api.worldbank.org/v2/
Netherlands,NLD,2019,17344874,19.0648534024819,93.8898028856479,53554.9007491475,9.93616295,https://api.worldbank.org/v2/
Netherlands,NLD,2020,17441500,19.3703952280046,94.2532277765935,53467.9277413737,10.94954681,https://api.worldbank.org/v2/
Netherlands,NLD,2021,17533044,19.6618088308361,94.6294783220315,60141.9880911492,11.13498974,https://api.worldbank.org/v2/
Netherlands,NLD,2022,17700982,19.9012830406524,94.9856177734136,59123.318556487,10.03109169,https://api.worldbank.org/v2/
Netherlands,NLD,2023,17877117,20.1567559021407,95.3221682092129,63515.6030780019,9.83150005,https://api.worldbank.org/v2/
Netherlands,NLD,2024,17993485,20.4960775816586,95.6396517079336,67465.3208126875,10.00551128,https://api.worldbank.org/v2/
Norway,NOR,2000,4490967,15.1610925017374,76.1338922449534,37991.8907576589,7.70270586,https://api.worldbank.org/v2/
Norway,NOR,2001,4513751,15.0048176013375,76.3958619273785,38458.2530907659,8.00972462,https://api.worldbank.org/v2/
Norway,NOR,2002,4538159,14.8654014729792,76.7955442460288,43048.288735011,8.98267078,https://api.worldbank.org/v2/
Norway,NOR,2003,4564855,14.7617275206592,77.2600021362305,50208.0960234078,9.19355106,https://api.worldbank.org/v2/
Norway,NOR,2004,4591910,14.7202178693601,77.5684593888498,57854.5698169407,8.79598331,https://api.worldbank.org/v2/
Norway,NOR,2005,4623291,14.7079766841642,77.8260148882032,67358.3615969796,8.29899502,https://api.worldbank.org/v2/
Norway,NOR,2006,4660677,14.6741418398994,78.0877227783203,75047.741700385,7.8822999,https://api.worldbank.org/v2/
Norway,NOR,2007,4709153,14.6388412851109,78.4072502632828,86600.2387607877,8.01673985,https://api.worldbank.org/v2/
Norway,NOR,2008,4768212,14.6595992828172,78.7541006020666,99001.5300678626,7.91507673,https://api.worldbank.org/v2/
Norway,NOR,2009,4828726,14.7801365710407,79.0570820210427,81939.726548458,9.03254128,https://api.worldbank.org/v2/
Norway,NOR,2010,4889252,14.9802767836288,79.245002746582,90020.342257973,8.8581152,https://api.worldbank.org/v2/
Norway,NOR,2011,4953088,15.2444453507473,79.311620451463,103545.218988177,8.73474026,https://api.worldbank.org/v2/
Norway,NOR,2012,5018573,15.5274803064487,79.4905925441617,104627.93694681,8.72188568,https://api.worldbank.org/v2/
Norway,NOR,2013,5079623,15.7789144734543,79.9723980455359,106333.138368566,8.87431335,https://api.worldbank.org/v2/
Norway,NOR,2014,5137232,16.0283762490523,80.6117159535579,100410.020200979,9.28297901,https://api.worldbank.org/v2/
Norway,NOR,2015,5188607,16.2747739736493,81.2378240971353,77220.9524311414,10.06992245,https://api.worldbank.org/v2/
Norway,NOR,2016,5234519,16.5172709689852,81.6800003051758,73222.4006864905,10.53049755,https://api.worldbank.org/v2/
Norway,NOR,2017,5276968,16.7812420495177,81.9699745912375,78771.2151264554,10.22983646,https://api.worldbank.org/v2/
Norway,NOR,2018,5311916,17.0853969570307,82.2452112401723,85579.0776455494,9.96037865,https://api.worldbank.org/v2/
Norway,NOR,2019,5347896,17.3948556308139,82.4935894878281,79329.3075190012,10.43807507,https://api.worldbank.org/v2/
Norway,NOR,2020,5379475,17.7281839266957,82.7029885700532,71057.5879471399,11.42416382,https://api.worldbank.org/v2/
Norway,NOR,2021,5408320,18.0740226148213,82.8612877226956,96442.5552173002,9.8142643,https://api.worldbank.org/v2/
Norway,NOR,2022,5457127,18.3301335040316,82.9563661816034,113122.130765691,7.90873051,https://api.worldbank.org/v2/
Norway,NOR,2023,5519601,18.5338475896816,83.0718560702166,90984.4087141111,9.42925453,https://api.worldbank.org/v2/
Norway,NOR,2024,5572279,18.7852406279027,83.3293737928469,89888.9535204758,,https://api.worldbank.org/v2/
Poland,POL,2000,38258629,12.2441691813974,61.7459160613903,4520.64100449111,5.26548243,https://api.worldbank.org/v2/
Poland,POL,2001,38248076,12.4652183478354,61.7557708646056,5015.23790036613,5.64010143,https://api.worldbank.org/v2/
Poland,POL,2002,38230364,12.6821987408228,61.7581534555696,5223.45178967082,6.04828405,https://api.worldbank.org/v2/
Poland,POL,2003,38204570,12.8743856195046,61.7281374379602,5720.81366178104,5.93375778,https://api.worldbank.org/v2/
Poland,POL,2004,38182222,13.0597041907722,61.6555172559989,6711.72715262967,5.84185648,https://api.worldbank.org/v2/
Poland,POL,2005,38165445,13.2347926244254,61.5497010774856,8043.92332253757,5.79073858,https://api.worldbank.org/v2/
Poland,POL,2006,38141267,13.3771602010519,61.4199688499096,9068.85528307627,5.78148365,https://api.worldbank.org/v2/
Poland,POL,2007,38120560,13.4643695818097,61.2756005207604,11272.5293683383,5.86390114,https://api.worldbank.org/v2/
Poland,POL,2008,38125759,13.5105109493124,61.1258760375274,14048.5604672654,6.35196781,https://api.worldbank.org/v2/
Poland,POL,2009,38151603,13.5455278786164,60.9800753477,11556.3026866026,6.57037735,https://api.worldbank.org/v2/
Poland,POL,2010,38042794,13.5707882889596,60.8474783987677,12567.7317676382,6.43533468,https://api.worldbank.org/v2/
Poland,POL,2011,38063255,13.7095291987932,60.7357090652544,13867.6669408192,6.24533606,https://api.worldbank.org/v2/
Poland,POL,2012,38063164,14.0246184967044,60.6341632788866,13087.420943321,6.22854042,https://api.worldbank.org/v2/
Poland,POL,2013,38040196,14.4308218173312,60.5333187465323,13621.9023794031,6.44993687,https://api.worldbank.org/v2/
Poland,POL,2014,38011735,14.8828006858362,60.4340063344328,14262.2841914116,6.39059496,https://api.worldbank.org/v2/
Poland,POL,2015,37986412,15.3775328347538,60.3362886805635,12637.5220324406,6.36490345,https://api.worldbank.org/v2/
Poland,POL,2016,37970087,15.9129115092505,60.2402284228997,12464.0121044827,6.5470438,https://api.worldbank.org/v2/
Poland,POL,2017,37974826,16.4659360432975,60.145888199417,13913.3415190124,6.53713226,https://api.worldbank.org/v2/
Poland,POL,2018,37974750,17.0145616085721,60.0533306480907,15658.210586693,6.25094128,https://api.worldbank.org/v2/
Poland,POL,2019,37965475,17.5584217024462,59.9626184068963,15874.5220531254,6.38906956,https://api.worldbank.org/v2/
Poland,POL,2020,37515748,18.0760468179361,59.8738141138092,16150.9304813473,6.42739105,https://api.worldbank.org/v2/
Poland,POL,2021,36981559,18.5352368986876,59.8096513205543,18635.5104895754,6.3654809,https://api.worldbank.org/v2/
Poland,POL,2022,36821749,19.0192157040405,59.8315488048321,18891.2121169279,6.46619797,https://api.worldbank.org/v2/
Poland,POL,2023,36687353,19.5609114692528,59.8859561370214,22145.2660647429,7.13848782,https://api.worldbank.org/v2/
Poland,POL,2024,36559233,20.1434028173028,59.9705468695101,25103.565661423,8.06380177,https://api.worldbank.org/v2/
Portugal,PRT,2000,10289898,16.1309006351084,54.4051635389142,11526.3720667968,8.60104179,https://api.worldbank.org/v2/
Portugal,PRT,2001,10362722,16.3877131724044,55.0679833009212,11734.7649743954,8.62751579,https://api.worldbank.org/v2/
Portugal,PRT,2002,10419631,16.6060663913453,55.789299869679,12936.6928204482,8.78642941,https://api.worldbank.org/v2/
Portugal,PRT,2003,10458821,16.8062925634515,56.5865509520713,15797.7821340276,9.12415695,https://api.worldbank.org/v2/
Portugal,PRT,2004,10483861,17.041398598076,57.4171857647664,18064.1580932987,9.5325079,https://api.worldbank.org/v2/
Portugal,PRT,2005,10503330,17.2680626718468,58.2450763389585,18780.12751241,9.65306759,https://api.worldbank.org/v2/
Portugal,PRT,2006,10522288,17.4641870294143,59.0340947058419,19839.4540499032,9.35422611,https://api.worldbank.org/v2/
Portugal,PRT,2007,10542964,17.6626196823508,59.7481128966109,22811.0564844365,9.25186634,https://api.worldbank.org/v2/
Portugal,PRT,2008,10558177,17.8926883414037,60.3510029424595,24949.0413566739,9.58307838,https://api.worldbank.org/v2/
Portugal,PRT,2009,10568247,18.1758554317889,60.8066368745822,23151.2154130712,10.13070393,https://api.worldbank.org/v2/
Portugal,PRT,2010,10573100,18.5177045107792,61.0788867241731,22551.935098809,10.01858425,https://api.worldbank.org/v2/
Portugal,PRT,2011,10557560,18.8655829835079,61.1410698395502,23246.5425416481,9.71847439,https://api.worldbank.org/v2/
Portugal,PRT,2012,10514844,19.2003728663626,61.1409793914666,20593.4274224109,9.64000225,https://api.worldbank.org/v2/
Portugal,PRT,2013,10457295,19.6276592820198,61.1405315215642,21676.4859642714,9.39476109,https://api.worldbank.org/v2/
Portugal,PRT,2014,10401062,20.1141031472732,61.1394537361116,22120.6850127107,9.33570766,https://api.worldbank.org/v2/
Portugal,PRT,2015,10358076,20.5742532955034,61.137469211538,19215.7813014347,9.33309937,https://api.worldbank.org/v2/
Portugal,PRT,2016,10325452,21.026998642616,61.1343011242723,19980.2808866516,9.39989281,https://api.worldbank.org/v2/
Portugal,PRT,2017,10300300,21.4882830483163,61.1296726507436,21442.3842768879,9.32668972,https://api.worldbank.org/v2/
Portugal,PRT,2018,10283822,21.9323930135851,61.1233069673808,23541.1401075289,9.42121029,https://api.worldbank.org/v2/
Portugal,PRT,2019,10286263,22.3900784021367,61.114927250613,23343.3628970034,9.50868607,https://api.worldbank.org/v2/
Portugal,PRT,2020,10297081,22.8627033998973,61.1042566768691,22299.4044062173,10.52074051,https://api.worldbank.org/v2/
Portugal,PRT,2021,10361831,23.2908706037669,61.0951249296597,24711.4510062111,11.22031498,https://api.worldbank.org/v2/
Portugal,PRT,2022,10434332,23.688003515383,61.1259255772782,24620.5197587181,10.5492239,https://api.worldbank.org/v2/
Portugal,PRT,2023,10578174,24.1115106141099,61.2048652633664,27634.6183139773,10.02761173,https://api.worldbank.org/v2/
Portugal,PRT,2024,10694681,24.5306498594644,61.3281907341332,29328.3067415343,10.24061108,https://api.worldbank.org/v2/
Romania,ROU,2000,22442971,13.4875679488788,52.8619549004535,1659.92904910528,4.20876169,https://api.worldbank.org/v2/
Romania,ROU,2001,22131970,13.8003051334477,52.764808691157,1825.19299373184,4.37598133,https://api.worldbank.org/v2/
Romania,ROU,2002,21730496,14.1312570893091,52.7466427937759,2119.85509684554,4.57694626,https://api.worldbank.org/v2/
Romania,ROU,2003,21574326,14.4342818207771,52.8023493819682,2679.40626016154,5.37136793,https://api.worldbank.org/v2/
Romania,ROU,2004,21451748,14.7036701374455,52.9175295523808,3494.99056448955,5.47733593,https://api.worldbank.org/v2/
Romania,ROU,2005,21319685,14.916750094722,53.074507031037,4618.00350802913,5.52778196,https://api.worldbank.org/v2/
Romania,ROU,2006,21193760,15.0906344716068,53.2566380678272,5757.53127301178,5.07106066,https://api.worldbank.org/v2/
Romania,ROU,2007,20882982,15.252749354646,53.4472789126416,8360.33775916596,5.02223349,https://api.worldbank.org/v2/
Romania,ROU,2008,20537875,15.4152530110178,53.6297858153706,10435.1561230787,5.02277184,https://api.worldbank.org/v2/
Romania,ROU,2009,20367487,15.628888988839,53.7875150259042,8548.4543409242,5.27816248,https://api.worldbank.org/v2/
Romania,ROU,2010,20246871,15.8399964683843,53.9038227941329,8399.5374234284,5.63882685,https://api.worldbank.org/v2/
Romania,ROU,2011,20147528,16.0573968725291,53.9608874244169,9560.6755277458,4.47503996,https://api.worldbank.org/v2/
Romania,ROU,2012,20058035,16.2663527867529,53.9563092496073,8929.95366231474,4.50939083,https://api.worldbank.org/v2/
Romania,ROU,2013,19983693,16.4582814237269,53.9101758034365,9497.67411615237,5.2240696,https://api.worldbank.org/v2/
Romania,ROU,2014,19908979,16.7939266755188,53.8267187624053,10031.7710755404,5.0276823,https://api.worldbank.org/v2/
Romania,ROU,2015,19815616,17.209625303825,53.7071839518893,8977.01748158196,4.94292021,https://api.worldbank.org/v2/
Romania,ROU,2016,19702267,17.5741928757273,53.5528171972639,9404.54005870715,5.08012772,https://api.worldbank.org/v2/
Romania,ROU,2017,19588715,17.9121340991497,53.3648643239046,10727.9822007426,5.18878555,https://api.worldbank.org/v2/
Romania,ROU,2018,19473970,18.2496778221635,53.1445711571868,12416.134317959,5.51454878,https://api.worldbank.org/v2/
Romania,ROU,2019,19371648,18.604236526527,52.8931835224862,12909.6104013244,5.69924641,https://api.worldbank.org/v2/
Romania,ROU,2020,19265250,19.0166656963587,52.611947245178,13009.1525348396,6.20959711,https://api.worldbank.org/v2/
Romania,ROU,2021,19122059,19.3269658332554,52.2321512130811,14908.0412813921,6.45246983,https://api.worldbank.org/v2/
Romania,ROU,2022,19048502,19.5152470245056,52.1634832477272,15503.4691366242,5.79823256,https://api.worldbank.org/v2/
Romania,ROU,2023,19061062,19.7531409207066,52.1645747011867,18244.4186876321,5.70901489,https://api.worldbank.org/v2/
Romania,ROU,2024,19051804,19.9809987731847,52.1674778928768,20080.2096215595,,https://api.worldbank.org/v2/
Slovakia,SVK,2000,5388720,11.3287846336031,56.1058893284907,3827.72506501314,5.30743933,https://api.worldbank.org/v2/
Slovakia,SVK,2001,5378867,11.3865726097359,55.9968426739371,3974.36802854653,5.34054947,https://api.worldbank.org/v2/
Slovakia,SVK,2002,5376912,11.4504794114571,55.8776140379959,4606.38793538107,5.51793909,https://api.worldbank.org/v2/
Slovakia,SVK,2003,5373374,11.5237521102281,55.7386007222942,6283.15169311309,5.48400879,https://api.worldbank.org/v2/
Slovakia,SVK,2004,5372280,11.6136445079402,55.5843833415875,7996.74076556872,6.39662457,https://api.worldbank.org/v2/
Slovakia,SVK,2005,5372807,11.725855753395,55.4189847597721,9087.20357002472,6.61619043,https://api.worldbank.org/v2/
Slovakia,SVK,2006,5373054,11.8534825062871,55.2464278407442,10629.1782325838,6.8522706,https://api.worldbank.org/v2/
Slovakia,SVK,2007,5374622,11.9862771036409,55.0707354484001,14330.2064943926,7.17538357,https://api.worldbank.org/v2/
Slovakia,SVK,2008,5379233,12.122130374287,54.895930446636,17973.8436435514,6.95978355,https://api.worldbank.org/v2/
Slovakia,SVK,2009,5386406,12.2856006116909,54.7260356993483,16586.7527805228,7.95280409,https://api.worldbank.org/v2/
Slovakia,SVK,2010,5391428,12.4478217220765,54.5650740704331,16899.448680529,7.67065239,https://api.worldbank.org/v2/
Slovakia,SVK,2011,5398384,12.6254872424295,54.4167387988534,18469.4354316836,7.31452227,https://api.worldbank.org/v2/
Slovakia,SVK,2012,5407579,12.9097808254813,54.2764528316182,17516.9691054078,7.52780581,https://api.worldbank.org/v2/
Slovakia,SVK,2013,5413393,13.2842884791878,54.1384024098892,18312.7805149823,7.48013163,https://api.worldbank.org/v2/
Slovakia,SVK,2014,5418649,13.6950033798192,54.0029125499893,18770.9289896545,6.86543369,https://api.worldbank.org/v2/
Slovakia,SVK,2015,5423801,14.1487853575038,53.8700628001622,16442.0760860018,6.74109745,https://api.worldbank.org/v2/
Slovakia,SVK,2016,5430798,14.6624290456748,53.7399327086517,16636.0769133073,7.06081343,https://api.worldbank.org/v2/
Slovakia,SVK,2017,5439232,15.2000556322042,53.6126018237016,17645.5298716761,6.73388767,https://api.worldbank.org/v2/
Slovakia,SVK,2018,5446771,15.7269155531126,53.4881496935559,19573.3717031314,6.63677502,https://api.worldbank.org/v2/
Slovakia,SVK,2019,5454147,16.259188968312,53.3666558664583,19406.0589683582,6.91102982,https://api.worldbank.org/v2/
Slovakia,SVK,2020,5458827,16.7640891006244,53.2481998906526,19735.4858280801,7.06027794,https://api.worldbank.org/v2/
Slovakia,SVK,2021,5447247,17.1648882487724,53.1901479870605,22123.3342114545,7.62857914,https://api.worldbank.org/v2/
Slovakia,SVK,2022,5431752,17.5706371952843,53.1902831072528,21317.7943982363,7.70245218,https://api.worldbank.org/v2/
Slovakia,SVK,2023,5426740,18.0508365765507,53.190805019646,24614.8734642794,7.35262203,https://api.worldbank.org/v2/
Slovakia,SVK,2024,5422069,18.5373993543753,53.1919702985684,25992.6748502048,,https://api.worldbank.org/v2/
Slovenia,SVN,2000,1988925,13.9071257730963,50.6975029797519,10135.7219109212,7.85456371,https://api.worldbank.org/v2/
Slovenia,SVN,2001,1992060,14.2042259077972,50.7597503536323,10375.6255869861,7.95505714,https://api.worldbank.org/v2/
Slovenia,SVN,2002,1994530,14.4943829533612,50.7744556266555,11639.1297780477,8.11632538,https://api.worldbank.org/v2/
Slovenia,SVN,2003,1995733,14.7644655682086,50.7553842628349,14711.674874253,8.17447376,https://api.worldbank.org/v2/
Slovenia,SVN,2004,1997012,15.0421485343948,50.7124410611224,17103.8297783905,7.99959517,https://api.worldbank.org/v2/
Slovenia,SVN,2005,2000474,15.3305839236402,50.648781400021,17969.7095907161,8.0534668,https://api.worldbank.org/v2/
Slovenia,SVN,2006,2006868,15.6015833347478,50.5672552816963,19563.005059144,7.8671999,https://api.worldbank.org/v2/
Slovenia,SVN,2007,2018122,15.8526331729271,50.4707127083144,23725.1596001515,7.54076052,https://api.worldbank.org/v2/
Slovenia,SVN,2008,2021316,16.1194428580917,50.3620036820409,27461.9764165315,7.89287567,https://api.worldbank.org/v2/
Slovenia,SVN,2009,2039669,16.3151255055001,50.2439782050416,24501.7897290425,8.6420126,https://api.worldbank.org/v2/
Slovenia,SVN,2010,2048583,16.3680688560959,50.1194862794826,23329.8417691156,8.63941956,https://api.worldbank.org/v2/
Slovenia,SVN,2011,2052843,16.4955993838356,49.9463818748723,24940.6284841605,8.60054302,https://api.worldbank.org/v2/
Slovenia,SVN,2012,2057159,16.7904579946341,49.7619476318359,22442.1417859955,8.79263687,https://api.worldbank.org/v2/
Slovenia,SVN,2013,2059953,17.1479957003396,50.0466580754027,23236.9655321695,8.84043884,https://api.worldbank.org/v2/
Slovenia,SVN,2014,2061980,17.5469496825326,50.983470916748,24013.0682060959,8.58487225,https://api.worldbank.org/v2/
Slovenia,SVN,2015,2063531,18.0184247458794,53.6612160294144,20697.2748530619,8.57742882,https://api.worldbank.org/v2/
Slovenia,SVN,2016,2065042,18.5120548294753,53.647274017334,21447.8377796036,8.5691185,https://api.worldbank.org/v2/
Slovenia,SVN,2017,2066388,19.0009988314642,55.2451133728027,23303.077705959,8.2588892,https://api.worldbank.org/v2/
Slovenia,SVN,2018,2073894,19.4617683036878,55.1913430955675,25888.0481065655,8.35228634,https://api.worldbank.org/v2/
Slovenia,SVN,2019,2088385,19.8516683589804,55.4523277282715,25814.1687167572,8.56564522,https://api.worldbank.org/v2/
Slovenia,SVN,2020,2102419,20.1213887142885,55.384391784668,25392.0651093612,9.48984432,https://api.worldbank.org/v2/
Slovenia,SVN,2021,2108079,20.4309073032618,55.3046289429588,29192.8401933019,9.52724361,https://api.worldbank.org/v2/
Slovenia,SVN,2022,2112076,20.8812714279501,55.3377817873563,28360.3041467268,9.62683296,https://api.worldbank.org/v2/
Slovenia,SVN,2023,2120461,21.3323429613727,55.5378927789875,32660.4753581346,9.30008888,https://api.worldbank.org/v2/
Slovenia,SVN,2024,2127400,21.7723491779025,55.7577708405917,34301.0318686594,9.87630939,https://api.worldbank.org/v2/
Sweden,SWE,2000,8872109,17.2641350678943,84.0400009155273,29632.5890811623,7.32495546,https://api.worldbank.org/v2/
Sweden,SWE,2001,8895960,17.2157520077936,84.0827152824223,27259.3174300217,7.89248943,https://api.worldbank.org/v2/
Sweden,SWE,2002,8924958,17.1764203133283,84.1342508376823,29957.7776664916,8.18597412,https://api.worldbank.org/v2/
Sweden,SWE,2003,8958229,17.16497007121,84.1954289653543,37292.2419727801,8.31654263,https://api.worldbank.org/v2/
Sweden,SWE,2004,8993531,17.2124300845409,84.2670710494849,42758.0048564929,8.1428194,https://api.worldbank.org/v2/
Sweden,SWE,2005,9029572,17.2765354335417,84.3499984741211,43378.4077394363,8.15987301,https://api.worldbank.org/v2/
Sweden,SWE,2006,9080505,17.3280897136683,84.4553200620359,46531.3762240485,8.0421772,https://api.worldbank.org/v2/
Sweden,SWE,2007,9148092,17.4358344844156,84.5906875454778,53568.3057787832,7.9882226,https://api.worldbank.org/v2/
Sweden,SWE,2008,9219637,17.6463898740767,84.7517366727063,55817.1759726485,8.22603607,https://api.worldbank.org/v2/
Sweden,SWE,2009,9298515,17.9392423059468,84.9341031919813,46707.6425044751,8.77742958,https://api.worldbank.org/v2/
Sweden,SWE,2010,9378126,18.2772882991165,85.1334228515625,52542.5759090299,8.32384682,https://api.worldbank.org/v2/
Sweden,SWE,2011,9449213,18.6361385585896,85.3600748880524,60379.4814599322,10.50179005,https://api.worldbank.org/v2/
Sweden,SWE,2012,9519374,18.9775519929568,85.6250668883122,57749.5615420853,10.834198,https://api.worldbank.org/v2/
Sweden,SWE,2013,9600379,19.2744218602549,85.9249771259894,60843.9888799369,10.9872179,https://api.worldbank.org/v2/
Sweden,SWE,2014,9696110,19.5210692673755,86.2563838747314,59583.4584491714,11.07212639,https://api.worldbank.org/v2/
Sweden,SWE,2015,9799186,19.6982615865952,86.6158654081858,51188.1652120493,10.93069172,https://api.worldbank.org/v2/
Sweden,SWE,2016,9923085,19.773834861054,87.0,51703.5088332851,10.95692444,https://api.worldbank.org/v2/
Sweden,SWE,2017,10057698,19.8018336203973,87.237373786911,53210.2233318965,10.94730949,https://api.worldbank.org/v2/
Sweden,SWE,2018,10175214,19.8625371600706,87.4737430925296,54018.4554391861,11.09132671,https://api.worldbank.org/v2/
Sweden,SWE,2019,10278887,19.9506621429353,87.7088420242759,51648.9892820514,10.93444347,https://api.worldbank.org/v2/
Sweden,SWE,2020,10353442,20.0599853974717,87.9424046895699,52568.5726980146,11.42458725,https://api.worldbank.org/v2/
Sweden,SWE,2021,10415811,20.1967832299352,88.1741651958315,60647.5416365347,11.23013592,https://api.worldbank.org/v2/
Sweden,SWE,2022,10486941,20.3419018248482,88.4038576504809,54836.8907235124,10.85505676,https://api.worldbank.org/v2/
Sweden,SWE,2023,10536632,20.5364235623884,88.631216160938,54950.2834725622,11.152915,https://api.worldbank.org/v2/
Sweden,SWE,2024,10569709,20.7467682423653,88.8559748346228,57222.7100565003,11.21510124,https://api.worldbank.org/v2/
