region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url_x,resistance_pct,breakpoint_change_from_prior,antibiotic_family,family_consumption,family_consumption_lag1,family_consumption_lag2,family_consumption_lag3,consumption_community,consumption_hospital,access_pct,broad_narrow_ratio,oral_parenteral_ratio,reserve_pct,access_pct_lag1,broad_narrow_ratio_lag1,oral_parenteral_ratio_lag1,reserve_pct_lag1,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url_y,resistance_lag1,resistance_lag2,resistance_lag3,resistance_trend4,resistance_volatility4,log_tested,target_resistance_h1,target_tested_h1,target_resistance_h3,target_tested_h3,target_resistance_h5,target_tested_h5
EU_EEA,Austria,AUT,2023,Escherichia coli,Blood/invasive,Aminoglycosides,252,4705,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,5.3560042507970245,0,J01G_aminoglycosides,,,,,,,,,,,,,,,9131761,20.1640196753077,69.2265358276021,56579.504175468,11.15297318,https://api.worldbank.org/v2/,5.48033526756931,5.7518796992481205,6.246407357731366,-0.2942753752481846,0.34188390719312145,8.456593569287309,,,,,,
EU_EEA,Austria,AUT,2013,Escherichia coli,Blood/invasive,Aminopenicillins,2247,4379,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,51.313085179264675,0,J01C_penicillins,5.2907,,,,8.7125,,,,,,,,,,8479823,18.1994460470678,67.2981308784247,50305.3545774973,10.40574837,https://api.worldbank.org/v2/,50.56551724137931,50.31766200762389,50.614754098360656,0.23428484764674193,0.36992495913980433,8.384804003370492,50.35849852382961,4742.0,50.49077345897134,5094.0,50.65982404692082,5456.0
EU_EEA,Austria,AUT,2014,Escherichia coli,Blood/invasive,Aminopenicillins,2388,4742,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,50.35849852382961,0,J01C_penicillins,4.6528,5.2907,,,7.4361,,,,,,,,,,8546356,18.3880563664351,67.4154327591781,51314.9722616322,10.51159096,https://api.worldbank.org/v2/,51.313085179264675,50.56551724137931,50.31766200762389,0.08700774865024871,0.4005400559322614,8.464425125877582,49.85655737704918,4880.0,49.53739398612182,5188.0,46.27606752730884,6042.0
EU_EEA,Austria,AUT,2015,Escherichia coli,Blood/invasive,Aminopenicillins,2433,4880,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,49.85655737704918,0,J01C_penicillins,4.7178,4.6528,5.2907,,7.4764,,,,,,,,,,8642699,18.4613708048616,67.5576175537383,43915.228020857,10.51688385,https://api.worldbank.org/v2/,50.35849852382961,51.313085179264675,50.56551724137931,-0.30814662484255706,0.5237480606523337,8.493105395887147,50.49077345897134,5094.0,50.65982404692082,5456.0,45.998332638599415,4798.0
EU_EEA,Austria,AUT,2016,Escherichia coli,Blood/invasive,Aminopenicillins,2572,5094,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,50.49077345897134,0,J01C_penicillins,4.667,4.7178,4.6528,5.2907,7.276999999999999,,,,,,,,,,8736668,18.4999156835518,67.7218061923556,45061.4993920192,10.51713753,https://api.worldbank.org/v2/,49.85655737704918,50.35849852382961,51.313085179264675,-0.29688763076605573,0.5232457058208542,8.536014945656826,49.53739398612182,5188.0,46.27606752730884,6042.0,45.09885535900104,4805.0
EU_EEA,Austria,AUT,2017,Escherichia coli,Blood/invasive,Aminopenicillins,2570,5188,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,49.53739398612182,0,J01C_penicillins,5.1217,4.667,4.7178,4.6528,7.8689,,,,,,,,,,8797566,18.6103296736393,67.9051196052802,47163.7425775142,10.57132816,https://api.worldbank.org/v2/,50.49077345897134,49.85655737704918,50.35849852382961,-0.18290975312012786,0.38378721017231937,8.55429627936774,50.65982404692082,5456.0,45.998332638599415,4798.0,45.94131505675733,4669.0
EU_EEA,Austria,AUT,2018,Escherichia coli,Blood/invasive,Aminopenicillins,2764,5456,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,50.65982404692082,0,J01C_penicillins,4.7263,5.1217,4.667,4.7178,7.173500000000001,,,,,,,,,,8840521,18.7625828458159,68.1046787227623,51194.0749841299,10.5157156,https://api.worldbank.org/v2/,49.53739398612182,50.49077345897134,49.85655737704918,0.14564205367653646,0.4573491837156048,8.604654467186231,46.27606752730884,6042.0,45.09885535900104,4805.0,46.42784032753327,4885.0
EU_EEA,Austria,AUT,2019,Escherichia coli,Blood/invasive,Aminopenicillins,2796,6042,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,46.27606752730884,0,J01C_penicillins,5.288099999999999,4.7263,5.1217,4.667,6.718099999999999,1.5007000000000001,,,,4.501248870702027,,,,,8879920,18.9402993578561,68.3176044750522,49885.9947355204,10.62530422,https://api.worldbank.org/v2/,50.65982404692082,49.53739398612182,50.49077345897134,-1.1521687734188626,1.7644878390503818,8.706655856361559,45.998332638599415,4798.0,45.94131505675733,4669.0,,
EU_EEA,Austria,AUT,2020,Escherichia coli,Blood/invasive,Aminopenicillins,2207,4798,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,45.998332638599415,1,J01C_penicillins,3.9867999999999997,5.288099999999999,4.7263,5.1217,4.8754,1.3684999999999998,,,,5.271685666338753,,,,4.501248870702027,8916864,19.169788839314,68.5410177924001,48716.4098900349,11.41292953,https://api.worldbank.org/v2/,46.27606752730884,50.65982404692082,49.53739398612182,-1.5000940562179321,2.0224523290946657,8.476162841858246,45.09885535900104,4805.0,46.42784032753327,4885.0,,
EU_EEA,Austria,AUT,2021,Escherichia coli,Blood/invasive,Aminopenicillins,2167,4805,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,45.09885535900104,0,J01C_penicillins,4.0789,3.9867999999999997,5.288099999999999,4.7263,5.0085,1.3392999999999997,,,,6.082162546683264,,,,5.271685666338753,8955797,19.462852720957,68.773601700253,53648.6437976214,12.185215,https://api.worldbank.org/v2/,45.998332638599415,46.27606752730884,50.65982404692082,-1.696064095246884,2.152661443644401,8.477620416296414,45.94131505675733,4669.0,,,,
