region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url_x,resistance_pct,breakpoint_change_from_prior,antibiotic_family,family_consumption,family_consumption_lag1,family_consumption_lag2,family_consumption_lag3,consumption_community,consumption_hospital,access_pct,broad_narrow_ratio,oral_parenteral_ratio,reserve_pct,access_pct_lag1,broad_narrow_ratio_lag1,oral_parenteral_ratio_lag1,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url_y,resistance_lag1,resistance_lag2,resistance_lag3,resistance_trend4,resistance_volatility4,log_tested,target_resistance_h1,target_tested_h1,target_resistance_h3,target_tested_h3,target_resistance_h5,target_tested_h5,ast_tested_per_100k,reported_resistant_per_100k,tested_growth1,testing_volatility4,family_consumption_mean3,family_consumption_sum3,family_consumption_volatility3,family_consumption_change1,family_consumption_trend3,consumption_community_lag1,consumption_community_lag2,consumption_community_lag3,consumption_hospital_lag1,consumption_hospital_lag2,consumption_hospital_lag3,reserve_pct_lag1,reserve_pct_lag2,reserve_pct_lag3,reserve_mean3,reserve_change1,hospital_community_ratio_lag1,log_population,population_growth1,population_growth3,age65_change1,urban_change1,log_gdp_per_capita,gdp_growth1,health_expenditure_change1,eu_resistance_excl_country,resistance_gap_to_eu,eu_resistance_change1,other_antibiotic_mean,other_antibiotic_sd,other_high_resistance_count,country_profile_gap,origin_year_index,trend_x_volatility,resistance_x_consumption,trend_x_consumption,resistance_x_eu_gap
EU_EEA,Hungary,HUN,2023,Escherichia coli,Blood/invasive,Aminoglycosides,407,2754,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,14.778503994190269,0,J01G_aminoglycosides,,,,,,,,,,,,,,9592186,20.819084281895,70.2923026891431,22208.6509820466,6.36868954,https://api.worldbank.org/v2/,16.321749316673174,17.496962332928312,16.68372569089048,-0.6890878106355766,0.9866292978943854,7.9211727215870145,,,,,,,28.710869451447252,4.2430369886488855,0.07536118703631393,0.12845114625308407,,,,,,7.6384,6.01,5.9449000000000005,0.7525999999999997,0.816,0.8619999999999999,1.610291471752429,1.3425071320691393,0.9356725146198832,1.2961570394804838,0.26778433968328974,0.09852848764139083,16.076459470912297,-0.0013417908076502065,-0.008089928678374743,0.2115249685297016,0.13379626479860462,10.008282202314149,0.2051560800240193,-0.27872275999999996,9.41266882035664,5.365835173833629,1.0357736037190879,26.22770077665337,20.43096752521005,2,-11.449196782463103,10,-0.6798742227949581,,,79.29901654866691
EU_EEA,Hungary,HUN,2013,Escherichia coli,Blood/invasive,Aminopenicillins,860,1411,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,60.949681077250176,0,J01C_penicillins,4.959300000000001,,,,8.578,0.8492999999999999,,,,0.3723764387271498,,,,9872734,17.3215490022521,69.9277636266638,13739.4620151401,7.23645353,https://api.worldbank.org/v2/,63.93072289156626,64.68213925327952,65.28614457831326,-1.3760806864902473,1.6656340189396333,7.252762418053187,59.07673112913288,1603.0,57.38953783646521,1969.0,62.71626297577855,2312.0,14.291887130758308,8.71085962611775,,,,,,,,,,,,,,,,,,,,16.1052874753542,,,,,9.528100190767063,,,54.31672344133724,6.632957635912938,,16.56806300958283,10.767972121405625,1,44.38161806766735,0,-2.29204680422396,,,404.27665250780484
EU_EEA,Hungary,HUN,2014,Escherichia coli,Blood/invasive,Aminopenicillins,947,1603,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,59.07673112913288,0,J01C_penicillins,4.949700000000001,4.959300000000001,,,8.9362,0.8753,,,,0.4206439087526292,,,,9833038,17.6863017779257,70.3071053512008,14352.501883174,7.04192352,https://api.worldbank.org/v2/,60.949681077250176,63.93072289156626,64.68213925327952,-1.9797266186756013,2.262082263360075,7.38025578842646,60.558375634517766,1970.0,60.26719445818902,2021.0,59.289039356749896,2363.0,16.302184533406663,9.63079772497574,0.13607370659107015,0.0637466851866364,,,,,,8.578,,,0.8492999999999999,,,0.3723764387271498,,,,,0.09900909302867801,16.101258599990572,-0.004020770740911282,,0.36475277567359754,0.37934172453699944,9.571749225087057,0.044618913561416416,-0.19453001000000025,53.9112337691716,5.165497359961279,-0.4286067888698639,14.897263400339696,10.095520429990318,1,44.179467728793185,1,-4.478304470407893,,,305.1606986826782
EU_EEA,Hungary,HUN,2015,Escherichia coli,Blood/invasive,Aminopenicillins,1193,1970,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,60.558375634517766,0,J01C_penicillins,5.0611,4.949700000000001,4.959300000000001,,9.465,0.8614999999999997,,,,0.5198448716890833,,,,9797755,18.0559904650891,70.4847717285156,12782.9412577973,6.8501935,https://api.worldbank.org/v2/,59.07673112913288,60.949681077250176,63.93072289156626,-1.1989991719262785,1.7620461161777956,7.58629630715272,57.38953783646521,1969.0,62.71626297577855,2312.0,58.5920177383592,1804.0,20.10664687982094,12.17625874498801,0.22894572676232064,0.13741749444827783,4.954500000000001,9.909000000000002,0.0047999999999999154,-0.009599999999999831,,8.9362,8.578,,0.8753,0.8492999999999999,,0.4206439087526292,0.3723764387271498,,0.3965101737398895,0.048267470025479375,0.09794991159553278,16.097663937829136,-0.003588209462833358,,0.3696886871634,0.17766637731479307,9.45594507301719,-0.10935798080032008,-0.1917300200000005,54.12731289698978,6.431062737527988,0.26446008721089953,14.82309524585501,10.317614787929688,1,45.73528038866276,2,-2.112691834193092,300.03647208121834,-5.940441397308748,389.45471298837003
EU_EEA,Hungary,HUN,2016,Escherichia coli,Blood/invasive,Aminopenicillins,1130,1969,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,57.38953783646521,0,J01C_penicillins,4.674900000000001,5.0611,4.949700000000001,4.959300000000001,8.8282,0.8556999999999999,,,,0.6695853721349472,,,,9759755,18.4382661409188,70.4733810424805,13215.8605277789,6.96752644,https://api.worldbank.org/v2/,60.558375634517766,59.07673112913288,60.949681077250176,-0.9198785216970018,1.4013187090669703,7.585788821732034,60.26719445818902,2021.0,59.289039356749896,2363.0,58.50640742377375,2263.0,20.174686762116465,11.578159492733167,-0.0005076142131979696,0.14210532645112467,4.990033333333334,14.9701,0.050404320802442164,0.11139999999999883,0.0508999999999995,9.465,8.9362,8.578,0.8614999999999997,0.8753,0.8492999999999999,0.5198448716890833,0.4206439087526292,0.3723764387271498,0.4376217397229541,0.09920096293645414,0.09101954569466453,16.09377795807677,-0.0038784394996608917,-0.011443537322083225,0.3822756758296997,-0.011390686035099407,9.489248606215098,0.03386695293757441,0.11733294000000072,53.90403515403516,3.4855026824300523,-0.3143594646753627,14.187251078796415,9.58219807111388,1,43.202286757668794,3,-1.2890429825228755,286.375706788556,-4.590224485885429,200.03138807242047
EU_EEA,Hungary,HUN,2017,Escherichia coli,Blood/invasive,Aminopenicillins,1218,2021,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,60.26719445818902,0,J01C_penicillins,4.7956,4.674900000000001,5.0611,4.949700000000001,9.0142,0.8913999999999997,,,,0.7595557007513883,,,,9726756,18.7797493757284,70.4542541503906,14736.1668157258,6.73338366,https://api.worldbank.org/v2/,57.38953783646521,60.558375634517766,59.07673112913288,0.0402552189115847,1.2466535626767206,7.611842399580417,62.71626297577855,2312.0,58.5920177383592,1804.0,58.41541755888651,2335.0,20.777739258597624,12.522160522994511,0.026409344845099034,0.09342795717190014,4.8952333333333335,14.6857,0.16230131100997125,-0.38619999999999877,-0.13739999999999997,8.8282,9.465,8.9362,0.8556999999999999,0.8614999999999997,0.8753,0.6695853721349472,0.5198448716890833,0.4206439087526292,0.53669138419222,0.14974050044586384,0.09692802609818534,16.09039109953068,-0.0033811299566433787,-0.010808663609354504,0.3414832348096013,-0.019126892089900593,9.598127936666453,0.11503649609129217,-0.23414278,53.06519044517742,7.202004013011596,-0.7683546320726293,16.470810680539515,11.0112273922098,1,43.7963837776495,4,0.05018431207245836,295.02197921820886,0.1970586894566198,434.0445763408275
EU_EEA,Hungary,HUN,2018,Escherichia coli,Blood/invasive,Aminopenicillins,1450,2312,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,62.71626297577855,0,J01C_penicillins,4.900199999999999,4.7956,4.674900000000001,5.0611,9.0642,0.8815,,,,0.8173037232725172,,,,9706964,19.1292329288769,70.4711761474609,16605.0570511887,6.55460501,https://api.worldbank.org/v2/,60.26719445818902,57.38953783646521,60.558375634517766,0.9351318645506128,1.89465765693271,7.746300662231439,59.289039356749896,2363.0,58.50640742377375,2263.0,57.364033346566096,2519.0,23.817951730324744,14.937729242634463,0.14398812469074715,0.066509453406205,4.843866666666667,14.531600000000001,0.161317209938128,0.12069999999999936,-0.1327499999999997,9.0142,8.8282,9.465,0.8913999999999997,0.8556999999999999,0.8614999999999997,0.7595557007513883,0.6695853721349472,0.5198448716890833,0.6496619815251397,0.08997032861644116,0.09888842049211241,16.08835422704245,-0.00203479968038676,-0.009266510542466105,0.34948355314849877,0.01692199707029829,9.717522790392897,0.1268233631468194,-0.17877864999999993,53.34000745931728,9.37625551646127,0.3331461945455274,18.316897893716234,12.018594783930864,1,44.39936508206232,5,1.7717547474125805,303.78921568627453,4.529654067634562,588.0437066984794
EU_EEA,Hungary,HUN,2019,Escherichia coli,Blood/invasive,Aminopenicillins,1401,2363,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,59.289039356749896,0,J01C_penicillins,4.8858,4.900199999999999,4.7956,4.674900000000001,8.5989,0.8508999999999998,,,,0.865662071176659,,,,9694824,19.6029229874294,70.4565277099609,17012.8598553199,6.24677849,https://api.worldbank.org/v2/,62.71626297577855,60.26719445818902,57.38953783646521,0.814757307844358,1.9196939878053272,7.768110378525988,58.5920177383592,1804.0,58.41541755888651,2335.0,,,24.373830819414565,14.451010147270337,0.022058823529411766,0.08010085802236065,4.790233333333333,14.3707,0.09205658887638304,0.1045999999999987,0.11264999999999903,9.0642,9.0142,8.8282,0.8815,0.8913999999999997,0.8556999999999999,0.8173037232725172,0.7595557007513883,0.6695853721349472,0.748814932052951,0.05774802252112887,0.09725072262306657,16.08710279595446,-0.001250648503486775,-0.006652933398430596,0.4736900585525028,-0.0146484375,9.741783576480623,0.024558952304352715,-0.30782652000000077,52.472703275606925,6.816336081142971,-0.9180161156974549,16.658329175141514,10.959582599156494,1,42.63071018160838,6,1.5640847053892681,284.00833262801524,3.9028776146129713,404.13401818371995
EU_EEA,Hungary,HUN,2020,Escherichia coli,Blood/invasive,Aminopenicillins,1057,1804,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,58.5920177383592,1,J01C_penicillins,3.3917,4.8858,4.900199999999999,4.7956,5.9449000000000005,0.8619999999999999,,,,0.9356725146198832,,,,9670419,20.0906737724303,70.2917327880859,16386.9308821258,7.230515,https://api.worldbank.org/v2/,59.289039356749896,62.71626297577855,60.26719445818902,-0.8452753778518093,1.561290345729438,7.498315870766981,58.50640742377375,2263.0,57.364033346566096,2519.0,,,18.654827676029342,10.930239940999455,-0.23656369022429116,0.10901495749515826,4.860533333333333,14.581599999999998,0.04628961966671193,-0.014399999999999302,0.045099999999999696,8.5989,9.0642,9.0142,0.8508999999999998,0.8815,0.8913999999999997,0.865662071176659,0.8173037232725172,0.7595557007513883,0.8141738317335215,0.04835834790414184,0.09895451743827696,16.08458229978514,-0.002517322645568398,-0.005791961883283594,0.4877507850008982,-0.164794921875,9.704300421067302,-0.03679151997471932,0.98373651,50.63514166358805,7.956876074771152,-1.861207057805764,16.788330545378933,10.915712855547303,1,41.80368719298027,7,-1.3197202869228326,284.7884552845528,-4.1084891498946465,466.2094241149173
EU_EEA,Hungary,HUN,2021,Escherichia coli,Blood/invasive,Aminopenicillins,1324,2263,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,58.50640742377375,0,J01C_penicillins,3.5074,3.3917,4.8858,4.900199999999999,6.01,0.816,,,,1.3425071320691393,,,,9630932,20.4050134893418,70.2059275331413,19030.628130329,7.33524847,https://api.worldbank.org/v2/,58.5920177383592,59.289039356749896,62.71626297577855,-1.332658827440509,1.724525755224657,7.724888439323074,58.41541755888651,2335.0,,,,,23.497206708551158,13.747371490111238,0.2544345898004435,0.10851927970408341,4.392566666666666,13.177699999999998,0.7077440230918391,-1.4940999999999995,-0.7542499999999994,5.9449000000000005,8.5989,9.0642,0.8619999999999999,0.8508999999999998,0.8815,0.9356725146198832,0.865662071176659,0.8173037232725172,0.8728794363563531,0.07001044344322416,0.14499823378021495,16.080490663816487,-0.0040832770534554915,-0.007832727101903334,0.3143397169115012,-0.08580525494458868,9.853857512612047,0.161329614875403,0.10473347000000022,48.99957906552547,9.506828358248285,-1.5721785389610403,16.487650280082082,10.269683209894666,1,42.01875714369167,8,-2.2982044708486495,256.9932950360878,-5.853792743454264,556.2103732355603
EU_EEA,Hungary,HUN,2022,Escherichia coli,Blood/invasive,Aminopenicillins,1364,2335,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,58.41541755888651,0,J01C_penicillins,4.6442,3.5074,3.3917,4.8858,7.6384,0.7525999999999997,,,,1.610291471752429,,,,9605074,20.6075593133653,70.1585064243445,18428.028825614,6.6474123,https://api.worldbank.org/v2/,58.50640742377375,58.5920177383592,59.289039356749896,-0.2706475708175599,0.3453587654151248,7.756195343948118,57.364033346566096,2519.0,,,,,24.310067782923902,14.20082760424334,0.031816173221387536,0.11000461759679306,3.9283,11.7849,0.6787003806295281,0.11569999999999991,-0.6891999999999998,6.01,5.9449000000000005,8.5989,0.816,0.8619999999999999,0.8508999999999998,1.3425071320691393,0.9356725146198832,0.865662071176659,1.0479472392885605,0.4068346174492561,0.13577371048252912,16.077802162587417,-0.0026848907250097915,-0.009257517207120005,0.20254582402349897,-0.047421108796811495,9.821682353975044,-0.03166470915138326,-0.6878361699999997,49.732712388199744,8.682705170686766,0.7071480587286203,17.09265537879255,10.776004442020664,1,41.32276218009396,9,-0.09347051092015504,229.4732847965739,-1.0631848524426206,507.20384808637044
